hist_id,latitude,longitude,name,image_url,description,address,summary,Suburb ,post_code
89,-37.883472,145.006277,Former Union Church,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/077/770.jpg  http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/068/281.jpg,"The Former Union Church  Elsternwick  designed by the architect George de Lacy
Evans  and erected in 1889-90 is a building of historical and architectural significance for the following reasons:-
(1) it is a rare and well- developed example of the early French Gothic manner as popularised through the muscular Victorian re-interpretation of English architect William Burgess  which in turn were derived from the publications of EE Viollet-le-Duc. Other Victorian cases of detailing derived from Viollet-le-Duc include Barwon Park (1868)  the Presbyterian Church at Skipton (1871)  the Bourke Street West Police Station by Bindley and Brittingham (PWD) dating from 1888-9 and the Lutheran Manse  East Melbourne by JAB Koch (1890). However  none of these buildings relates closely in form to the Union Church  Elsternwick. The only building which has been identified as closely comparable is The Bairnsdale Court House by AJ Macdonald (PWD) which dates from 1892.
(2) the use of bright red brickwork is of significance  as the Former Union Church is believed to be only the second church building in Victoria to employ this material as a matter of conscious choice. Amongst red brick churches  it is thought to be preceded only by Reed  Henderson And Smart's Sacred Heart (1884)  a Renaissance inspired design.
(3) the building is believed to be a rare  possibly unique  surviving example of a church building erected for dual use by the Congregationalists and Baptists. In 1894 it was bought by the Congregationalists and continued as a Congregational Church until the formation of the Uniting Church.
[Source: Report to the Minister]
",84-86 Orrong Road  ELSTERNWICK  GLEN EIRA CITY,"The Former Union Church  Elsternwick  designed by the architect George de Lacy
Evans  and erected in 1889-90 is a building of historical and architectural significance for the following.",Elsternwick,3185
90,-37.88393,145.00151,FORMER ELSTERNWICK FIRE STATION,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/209/952.jpg,"What is significant?
The Former Elsternwick Fire Station building and associated land.
History Summary
The Former Elsternwick Fire Station was built and commenced operation in 1896. It was one of 32 new fire stations built between 1892 and 1896 by the newly formed Melbourne Metropolitan Fire Brigade ('MFB') to form a comprehensive fire-fighting network across Melbourne. The MFB was established in 1891 as Victoria's government-run fire-fighting service in Melbourne and its growing suburbs. By 1918 motorised fire engine appliances had replaced horse-drawn fire vehicles across the metropolitan area  and the consequently larger areas that fire stations could protect meant the 1896 Elsternwick Fire Station was one of many which was becoming obsolete. The MFB continued to use the Elsternwick Fire Station up until the Station's closure in 1926. From 1927 the former Fire Station was leased by neighbouring timber merchants JJ Webster Pty Ltd who subsequently purchased the property from the MFB in 1934. From 1954 the 'Esquire Motors' car repair business traded at the site  and changes to the former Fire Station building including the complete enclosure of its yard by corrugated steel walls and roofing appear to have been completed in the mid-1950s. In 1990 the Australian Broadcasting Corporation ('ABC') purchased the former Fire Station together with five other adjoining land parcels in Selwyn Street. From that time until 2017 the former Elsternwick Fire Station has been used by the ABC as office and storage space in its Selwyn Street television studio complex.
Description Summary
The Former Elsternwick Fire Station consists of an 1896 building on Selwyn Street and adjoining 1950s-built additions under a group of skillion and flat roofs to the 1896 building's east/rear. The single-storey 1896 building has walls of brick and stone construction with an asymmetrical principal facade built to the Selwyn Street (west) site boundary. A stone-framed horseshoe arch entrance to the former Station's fire engine room is the dominant feature of this facade. The arch features a carefully-detailed composition of rusticated and smooth-faced limestone  trachyte and fine axed basalt  and frames the engine room's original bi-fold timber doors. This portion of the Selwyn Street facade is surmounted by an Anglo-Dutch gable with a central large heraldic emblem which contains what appears to be the 1891 MFB-designed corporate shield. Most of the original eastern masonry wall of the fire engine room has been removed to create a larger garage area  most probably in the mid-1950s. Several courses of this wall's original brickwork remain above a steel lintel. The garage area's floor is a concrete slab and is also likely to have been installed in the mid-1950s. The south elevation of the Former Elsternwick Fire Station is built to the site boundary along an un-named lane. Conventional timber-framed pitched and hipped roofs above the original former Station building appear to have retained their original form  but the original roofing slates have been replaced by corrugated steel sheeting. A corrugated galvanised steel-clad external wall and skillion and flat roofs  which are likely to date from the mid-1950s  completely enclose the east/rear portion of the site. The area beneath these roofs is divided by timber-framed partition walls into four separate storage areas and a small lavatory/washroom area. Apart from ceramic tiles in these lavatories  the floors of the 1950s-built spaces are concrete floor slabs. The north and east boundaries of the Former Elsternwick Fire Station site abut the corrugated-steel sheeting clad walls of a large building containing production and storage areas in the ABC's Selwyn Street television studio complex.
This site is part of the traditional land of the Boonwurrung people.
How is it significant?
The former Elsternwick Fire Station is of architectural  cultural and historical significance to the State of Victoria. It satisfies the following criterion for inclusion in the Victorian Heritage Register:
Criterion A
Importance to the course  or pattern  of Victoria's cultural history.
Criterion D
Importance in demonstrating the principal characteristics of a class of cultural places and objects.
Why is it significant?
The Former Elsternwick Fire Station is significant at the State level for the following reasons:
The Former Elsternwick Fire Station is historically significant as one of the 10 remaining fire stations of the original 32 built for the newly established Melbourne Metropolitan Fire Brigade ('MFB') during the four-year period 1892 to 1896. These fire stations were constructed following the establishment in 1891 of the MFB  Victoria's government-run fire-fighting service for metropolitan Melbourne and its growing suburban population. These new stations formed a crucial part of the MFB's fire-fighting network across Melbourne. The Former Elsternwick Fire Station clearly demonstrates the historical development of fire-fighting services in Melbourne  especially the expansion of the newly-formed MFB throughout Melbourne's suburbs during the 1890s. [Criterion A]
The Former Elsternwick Fire Station is architecturally significant as a fine example of a late nineteenth century fire station. Constructed shortly after the establishment of the MFB  it displays characteristics of its class of place that remain mostly unchanged from the former Station's historically important period of development and use. A particularly strong element of the Former Elsternwick Fire Station is the large and strikingly-detailed stone horseshoe arch  designed for horse-drawn fire-fighting vehicles  at the street entrance to its fire-engine room. [Criterion D]
",2-4 SELWYN STREET ELSTERNWICK  GLEN EIRA CITY,"The Former Elsternwick Fire Station building and associated land.
History Summary
The Former Elsternwick Fire Station was built and commenced operation in 1896. It was one of 32 new fire.",Elsternwick,3185
91,-37.88568,144.99967,FORMER ELSTERNWICK TRAM SUBSTATION,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/196/033.jpg,"Former Elsternwick Tram Substation  built in 1914 by the Prahran & Malvern Tramways Trust (P&MTT).
History Summary
In the early 1900s parts of Melbourne were serviced by cable trams or horse trams  but several suburban municipalities formed tramway trusts and built electric tramways in their areas. The municipalities of Prahran and Malvern cooperated to establish the Prahran and Malvern Tramway Trust (P&MTT) in 1907  and in 1910 opened its first line  along High Street from Charles Street in Prahran to Tooranga Road  Malvern. A car depot (VHR H910) with an attached substation to power the system was built in Coldblo Road  Malvern (now Armadale). A number of adjoining municipalities were to join the scheme during the following decade  and many new lines and extensions to existing lines were constructed by the Trust  including services along High Street  Dandenong Road  Wattletree Road  Balaclava Road  Cotham Road  High Street and Barkers Road in Kew  Glenhuntly Road  Waverley Road  St Kilda Road  Glenferrie Road  Malvern Road  Whitehorse Road and Burke Road. This became the largest independent electric tram network in Melbourne  consisting of almost all of the tram system which exists in the area today. Electricity to power the trams was at first provided solely from the substation at the Coldblo Road depot  but in 1914 a new substation was built at Elsternwick and was switched into the system in December that year to provide extra power. The building was probably designed by the architect Leonard John Flannagan  who had been chief architect for the Trust since 1908. The substation was equipped with a battery  an automatic reversible booster and two 100kw generators relocated from Coldblo Road. In 1919 the P&MTT was taken over by the Melbourne & Metropolitan Tramways Board  which continued to operate the substation until the late 1960s.
Description Summary
The Former Elsternwick Tram Substation is a red brick and stucco building in a Federation Free Classical style. It has two parallel glazed roof lanterns  timber-framed windows and the walls are topped with alternating curved and horizontal parapets with piers projecting above. The letters 'P&MTT' in cast cement distinguish the central parapet. The original large off-centre opening for the movement of electrical plant has been filled in. The building has been converted for use as an office but internally the steel trusses remain as do overhead pulleys for the movement of electrical plant within the building. A small modern brick addition has been made at the rear of the building.
This site is part of the traditional land of the Kulin Nation.
<b class=""c3"">How is it significant? 
The Former Elsternwick Tram Substation is of historical and architectural significance to the State of Victoria and satisfies the following criteria for inclusion in the Victorian Heritage Register:
Criterion A Importance to the course  or pattern  of Victoria's cultural history
Criterion D Importance in demonstrating the principal characteristics of a class of cultural places and objects
Why is it significant?
The Former Elsternwick Tram Substation is significant to the State of Victoria for the following reasons:
The Former Elsternwick Tram Substation is historically significant for its association with the Prahran and Malvern Tramways Trust (P&MTT)  one of the first  and the most important  of Melbourne's municipal tramway trusts  which preceded the Melbourne and Metropolitan Tramways Board. The tramway trusts established by various private companies and suburban municipalities in the first decades of the twentieth century provided Melbourne's first regular electric tram services  and in the early twentieth century were important for their influence on the development of new suburbs not served by the existing railway lines. The P&MTT was the largest of the municipal tramway trusts and the lines constructed by it formed the basis of the present extensive tram system in the south-east suburbs of Melbourne. (Criterion A)
The Former Elsternwick Tram Substation is architecturally significant as the earliest example in Victoria of a free-standing tram substation  and demonstrates the form and scale of the buildings constructed to house the electrical equipment to operate the early electric tram lines. It is a demonstration of the importance attached to the architecture of utilitarian industrial buildings at the time. (Criterion D)
",6-8 RUSDEN STREET ELSTERNWICK  GLEN EIRA CITY,"Former Elsternwick Tram Substation  built in 1914 by the Prahran & Malvern Tramways Trust (P&MTT).
History Summary
In the early 1900s parts of Melbourne were serviced by cable trams.",Elsternwick,3185
92,-37.884016,145.002723,Glenmoore,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/029/247.jpg  http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/068/305.jpg,"""Glenmoore"" is locally significant as a surviving mid nineteenth century villa residence with grounds in the then fashionable bi-chromatic brick form. It is also important as the home of Hugh Moore who built several shops in nearby Glen Huntly Road and which remains as important contributors to the architectural character of the Elsternwick Shopping Centre.

Built 1868. Architect: Thomas Watts. First Owner: Mr Hugh Moore. Used as a school 1896-1902. Large stained glass window bearing family crest and monogram.",1 St Georges Rd ELSTERNWICK  Glen Eira City,"""Glenmoore"" is locally significant as a surviving mid nineteenth century villa residence with grounds in the then fashionable bi-chromatic brick form. It is also important as the home of Hugh.",Elsternwick,3185
93,-37.884118,145.001176,Fmr Elsternwick Fire Station  2-4 Selwyn Street,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/029/251.jpg,"Unusual public building having Classical Revival references and distinguishing horse shoe shaped cart entry with original timber gates to the facade. Bricks are black body bricks with red dressings  white and black tuckpointed respectively. Sills and stonework to the lower sides of the cartway entry are bluestone  dressed and axe finished whilst remaining stonework is freestone  dressed and axe finished with red tuckpointing. A surmounting heraldic emblem displays emblems now difficult to interpret but appearing to include a fire cart and hose.
",2-4 Selwyn Street ELSTERNWICK  Glen Eira City,Unusual public building having Classical Revival references and distinguishing horse shoe shaped cart entry with original timber gates to the facade. Bricks are black body bricks with red.,Elsternwick,3185
94,-37.883598,145.011569,2-24 Edward Street,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/029/256.jpg,"Nos. 2-24 Edward Street are important at the municipal level as a comparatively rare large brick terrace of attached dwellings  comparable with others in Prentice Street and Glen Eira Road. They compare also with the more commonplace rows of small detached villas throughout Elsternwick and are of interest on account of their rarity in the locality.
",2-24 Edward Street ELSTERNWICK  GLEN EIRA CITY,Nos. 2-24 Edward Street are important at the municipal level as a comparatively rare large brick terrace of attached dwellings  comparable with others in Prentice Street and Glen Eira Road.,Elsternwick,3185
95,-37.885705,144.999778,The former P & MTT sub station,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/029/354.jpg,"The former P & MTT sub station at 6-8 Rusden Street  Elsternwick  is a parapeted red brick and stuccoed building  erected in 1914  presumably to the design of the Trust's architect  L.J. Flannagan. It has architectural and historical significance.



Its architectural significance derives from its readily recognisable form as a tramway substation in a predominantly residential area. Its historical significance derives from its association with the former Prahran and Malvern Tramways Trust  the largest and most successful undertaking of its kind  demonstrating an aspect of the expansion of the system prior to the M & MTB takeover of 1920. Although comparable with other structures of its type  it is the only freestanding sub station to have been built by the P & MTT.
",4-6 Rusden Street ELSTERNWICK  GLEN EIRA CITY,The former P & MTT sub station at 6-8 Rusden Street  Elsternwick  is a parapeted red brick and stuccoed building  erected in 1914  presumably to the design of the Trust's architect  L.J.,Elsternwick,3185
96,-37.869163,145.005813,6 Sidwell Avenue,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/029/373.jpg,"The ""Rothesay Court Flats"" were built between 1928 and 1931 for Mrs. Amy Gardner and Mrs. Stella Russell and may include remnants of the pre-existing house known as ""St. Sidwell's. The complex is historically of interest and aesthetically important. It is of interest historically (Criterion A) for its capacity to demonstrate the wave of flat building in East St. Kilda characteristic of the inter war years and especially prominent to the west. It is aesthetically important (Criterion E) as an outstanding Neo-Classical complex of its type  being distinctive for its rigorous symmetry  juxtaposition of Tuscan porticoes and terraced garden. ",6 Sidwell Avenue ELSTERNWICK  GLEN EIRA CITY,"The ""Rothesay Court Flats"" were built between 1928 and 1931 for Mrs. Amy Gardner and Mrs. Stella Russell and may include remnants of the pre-existing house known as ""St. Sidwell's. ",Elsternwick,3185
97,-37.868849,145.00593,8 Sidwell Avenue,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/029/408.jpg,"""Avalon"" was built at no. 8 Sidwell Avenue by the property developer  Charles T. Suhr  in 1926-28. It is of historic interest and aesthetic importance. It is historically interesting (Criterion A) because it demonstrates an aspect of Suhr's work as a builder in Sidwell Avenue  other bungalows of lesser importance surviving in the street. It is of aesthetic importance (Criterion E) as a substantial house of its period creatively interpreting the stylistic influences of the inter-war years and being noteworthy for its development of Arts and Crafts themes.
",8 Sidwell Avenue ELSTERNWICK  GLEN EIRA CITY,"""Avalon"" was built at no. 8 Sidwell Avenue by the property developer  Charles T. Suhr  in 1926-28. It is of historic interest and aesthetic importance. ",Elsternwick,3185
98,-37.87831,144.998507,Repton  10 Elm Avenue,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/029/427.jpg,"Repton'' at 10 Elm Avenue  Elsternwick is locally important as a surviving example of a grandiose Boom period villa residence in the area  recalling the process of closer settlement and the diversity of people attracted to the area at that time.
",10 Elm Street ELSTERNWICK  Glen Eira City,Repton'' at 10 Elm Avenue  Elsternwick is locally important as a surviving example of a grandiose Boom period villa residence in the area  recalling the process of closer settlement.,Elsternwick,3185
99,-37.889534,145.005554,10 Orrong Road,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/029/561.jpg,"""Ascog"" is locally important as a substantial late Victorian villa residence recalling Caulfield's role as a location for Melbourne's gentry in the years immediately prior to the depression of the early 1890's. Its importance is compromised by the changes sustained over the years. ",10 Orrong Road ELSTERNWICK  Glen Eira City,"""Ascog"" is locally important as a substantial late Victorian villa residence recalling Caulfield's role as a location for Melbourne's gentry in the years immediately prior to the depression.",Elsternwick,3185
100,-37.883317,144.999263,The former Third Church Scientist Melbourne church,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/029/593.jpg,"The former Third Church Scientist Melbourne church at 12 Ripon Grove has architectural and social importance. Its architectural importance is derived from its survival as a highly sophisticated example of the Italian Romanesque Revival Style popularised in the United States during the Inter war period and exploited by architects Williams and Cockerell  presumably on account of the Christian Science Movement's origins in the United States. Its social value rests on the building's ability to demonstrate the growth in the Christian Science Movement at that time  its cultural origins and its place in the religious life of the locality.
",12 Ripon Grove ELSTERNWICK  Glen Eira City,The former Third Church Scientist Melbourne church at 12 Ripon Grove has architectural and social importance. Its architectural importance is derived from its survival as a highly.,Elsternwick,3185
101,-37.885512,145.003297,18 Stanley Street,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/030/783.jpg,"""St Elvins"" is situated at no 18 Stanley Street  Elsternwick and was built in 1917-18 for the Queen Street wheat broker  Colin Wood. It is aesthetically significant.



It is aesthetically significant (Criterion E) for its capacity to demonstrate the picturesque qualities of the Arts and Crafts mode around the time of the Great War  hallmarks including the use of symmetry  dominant gabled roof forms and a pre-occupation with the aesthetic qualities of materials including in this instance  rough cast  terra cotta  timber and glass. This importance is enhanced by the high level of integrity of the place.
",18 Stanley Street ELSTERNWICK  Glen Eira City,"""St Elvins"" is situated at no 18 Stanley Street  Elsternwick and was built in 1917-18 for the Queen Street wheat broker  Colin Wood. It is aesthetically significant.

",Elsternwick,3185
102,-37.879976,145.014316,19 Blanche Street,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/030/787.jpg,"""Sprouston"" at no. 19 Blanche Street was built in 1887 for Everett Bardwell  gentleman  following the formation of the Kooyong Park Estate in 1886. It is aesthetically significant.



It is aesthetically significant (Criterion E) as an exceptionally richly ornamented surviving Boom period villa in Elsternwick  being unusual in this respect in its locale.



Contributory elements adding interest to the common asymmetrical form are the patterned polychrome brickwork  fretted valance and encircling verandah  the aesthetic value of the place being enhanced by its high level of integrity.
",19 Blanche Street ELSTERNWICK  Glen Eira City,"""Sprouston"" at no. 19 Blanche Street was built in 1887 for Everett Bardwell  gentleman  following the formation of the Kooyong Park Estate in 1886. It is aesthetically significant.

",Elsternwick,3185
103,-37.882057,145.004163,Stanmere - Elsternwick Club  19 Sandham Street,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/030/789.jpg,"""Stanmore"" is locally important as the home of the Short family whose decision to sub divide its holdings was linked closely with the profiteering ventures of the directors of the Premier Building Association  leading to the construction of low cost workers housing characteristic of the land boom speculators prior to the bank crash of the early 1890's.
",19 Sandham Street ELSTERNWICK  Glen Eira City,"""Stanmore"" is locally important as the home of the Short family whose decision to sub divide its holdings was linked closely with the profiteering ventures of the directors of the Premier.",Elsternwick,3185
104,-37.890701,145.004237,21 Elm Avenue,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/030/816.jpg,"""Walton"" at 21 Elm Avenue  Elsternwick is locally important as a surviving grandiose Boom period villa residence  recalling the closer settlement of the area and the cross section of society attracted to it. The aspect of the house facing west over Port Phillip Bay recalls one of the attractions of the area readily apparent prior to later subdivision of the original estate. ",21 Elm Avenue ELSTERNWICK  Glen Eira City,"""Walton"" at 21 Elm Avenue  Elsternwick is locally important as a surviving grandiose Boom period villa residence  recalling the closer settlement of the area and the cross section of society.",Elsternwick,3185
105,-37.882579,145.004721,Presentation Convent  28 Sandham Street,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/030/851.jpg,"The ""Presentation Convent"" is locally significant as a substantial late Victorian villa residence in Elsternwick and for its more recent role in the educational and spiritual lives of the community.
",28 Sandham Street ELSTERNWICK  Glen Eira City,"The ""Presentation Convent"" is locally significant as a substantial late Victorian villa residence in Elsternwick and for its more recent role in the educational and spiritual lives of the community.",Elsternwick,3185
106,-37.886507,144.999813,31 Nepean Highway,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/030/917.jpg,"""Roseneath"" at 31 Point Nepean Road is a bi-chromatic Italianate villa built for William Millar in 1874. It is aesthetically and historically important.



""Roseneath's aesthetic value derives from its survival as a substantially intact bi-chromatic brick villa  distinguished by the symmetrical north and south facing bays and by its spacious grounds. Its historical value rests on its comparatively early date and link with Shire councillor William Millar. The choice of bi-chromatic brick  which was highly fashionable at the time  is also of note. ""Roseneath"" compares with ""Cumbernauld"" (pre 1872) at 504 Hawthorn Road and ""Glenmoore"" (1870) at 1 St Georges Road. ",31 Nepean Highway ELSTERNWICK  Glen Eira City,"""Roseneath"" at 31 Point Nepean Road is a bi-chromatic Italianate villa built for William Millar in 1874. It is aesthetically and historically important.

",Elsternwick,3185
107,-37.892308,145.010289,33 Clarence Street,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/030/924.jpg,"""Kiora"" is locally important as an early Queen Anne influenced villa demonstrated by the design of the timber verandah  which is rare in Caulfield. It is of interest also as an example of the work of local  architect AJ. Smith.
",33 Clarence Street ELSTERNWICK  Glen Eira City,"""Kiora"" is locally important as an early Queen Anne influenced villa demonstrated by the design of the timber verandah  which is rare in Caulfield.",Elsternwick,3185
108,-37.883362,145.014702,57 Prentice Street,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/031/038.jpg,"No. 57 Prentice Street compares with adjoining No. 59 and is rare in Caulfield for its timber verandah frieze which is suggestive of an early construction date.



",57 Prentice Street ELSTERNWICK  Glen Eira City,No. 57 Prentice Street compares with adjoining No. 59 and is rare in Caulfield for its timber verandah frieze which is suggestive of an early construction date.,Elsternwick,3185
109,-37.88548,145.006197,Lisbon House  70 Orrong Road,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/031/067.jpg  http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/068/280.jpg,"No. 70 Orrong Road is important as an exceptionally ornate Boom style villa residence in the terraced form and in this respect is rare in Caulfield. Its architectural value is enhanced by its intact state and by the manner in which its bold architectural expression is carried through into the hallway and staircase.

A large boom style house of 1890 of terrace form and with a stuccoed front of distinctive design  especially in respect of the parapet with its triple pedimented centre motif  and the antae or wing walls  each built up of a vermiculated base course  acanthus band  foliated panels  arcuated and trabeated bays  deep cornice  plinth and urn; in the interior is embossed leather pannelling.


",70 Orrong Road ELSTERNWICK  Glen Eira City,No. 70 Orrong Road is important as an exceptionally ornate Boom style villa residence in the terraced form and in this respect is rare in Caulfield. Its architectural value,Elsternwick,3185
110,-37.883517,145.006273,Fmr Union Church  84-86 Orrong Road,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/031/073.jpg,"The former Union Church is important at the State level as a rare early French Gothic Church  boldly expressed with its distinctive conical tower. The use of red brickwork was unusual for its time whilst its survival as a building of the former Union Church is rare.





",84-86 Orrong Road ELSTERNWICK  Glen Eira City,The former Union Church is important at the State level as a rare early French Gothic Church  boldly expressed with its distinctive conical tower. The use of red brickwork was unusual for its.,Elsternwick,3185
111,-37.884193,144.998841,216-218 Glen Huntly Road,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/031/162.jpg,"The pair of shops at 216-18 Glen Huntly Road has architectural importance in Elsternwick as a substantially intact late Victorian Boom Style building of its type  enhanced by its unusual arcaded treatment and by its close visual association with adjoining nos. 220-22 and 224-26. Together with these buildings it marks the western entry to the historic Elsternwick shopping centre.
",216-218 Glen Huntly Road ELSTERNWICK  Glen Eira City,The pair of shops at 216-18 Glen Huntly Road has architectural importance in Elsternwick as a substantially intact late Victorian Boom Style building of its type  enhanced by its unusual style.,Elsternwick,3185
112,-37.884213,144.998966,220-222 Glen Huntly Road,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/031/165.jpg,"The pair of shops with residences above at nos. 220-22 Glen Huntly Road are a representative late Victorian building of their period  enhanced by the survival of their shop fronts  which is rare in Glen Eira  and by their close visual association with adjoining nos. 216-18 and 224-26.
",220-222 Glen Huntly Road ELSTERNWICK  Glen Eira City,The pair of shops with residences above at nos. 220-22 Glen Huntly Road are a representative late Victorian building of their period  enhanced by the survival of their shop fronts.,Elsternwick,3185
113,-37.884207,144.999125,224-226 Glen Huntly Road,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/031/168.jpg,"The pair of shops with residences above at 224-26 Glen Huntly Road has architectural importance in Elsternwick as a substantially intact late Victorian Boom Style building of its type  enhanced by its close visual association with buildings at nos. 216-18 and 220-22 and marking the western entry to the historic Elsternwick shopping centre.
",224-226 Glen Huntly Road ELSTERNWICK  Glen Eira City,The pair of shops with residences above at 224-26 Glen Huntly Road has architectural importance in Elsternwick as a substantially intact late Victorian Boom Style building of its type.,Elsternwick,3185
114,-37.878292,145.007949,E K Motors,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/031/186.jpg,"The former Tudor Service Station is important as a petrol filling station and repair workshop with associated commercial development  pre-dating the present era of single brand petroleum service stations run by international corporations. Its interest is enhanced by the curious exploitation of the English Domestic Revival style.
E K Motors is of state architectural and historical significance. Built in 1935  E K Motors is the only known example of a garage built in the Tudor Revival style. In design  it is similar to the garages built in the so-called ""Domestic "" style popularised in the USA during the inter-war period. The "" Domestic"" style was not widely used for garages in Australia  E K Motors being the best example of the style in Victoria. The choice of architectural style has important historical associations. The Tudor Revival style  with its association with refined tastes  reflected the need to promote the service station as a civic asset in the 1930s  a period characterised by criticisms of the number of garages and their architectural merit.

E K Motors forms part of a Tudor Revival style shopping strip in Glen Eira Road  Elsternwick. E K Motors makes a significant contribution to the visual character and integrity of this shopping precinct.",254-258 Glen Eira Road ELSTERNWICK  Glen Eira City,The former Tudor Service Station is important as a petrol filling station and repair workshop with associated commercial development  pre-dating the present era of single brand petroleum.,Elsternwick,3185
115,-37.883713,145.015216,283 Kooyong Road,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/031/192.jpg,"""Rothesay"" is locally important as a reminder of Elsternwick's Victorian villas of similar size in this locality including 3 villas on the site of Calista and Hendra Courts and others along Kooyong Road  only one of which (no. 231) remains today.



This importance is enhanced by its intact state.
",283 Kooyong Road ELSTERNWICK  Glen Eira City,"""Rothesay"" is locally important as a reminder of Elsternwick's Victorian villas of similar size in this locality including 3 villas on the site of Calista and Hendra Courts and others along.",Elsternwick,3185
116,-37.879201,145.015394,356 Glen Eira Road,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/031/229.jpg,"""Hengar"" at 356 Glen Eira Road  is a substantial eclectic Gothic Revival residence in polychrome brick understood to have been built in 1889-90 by H.T. H. Langdon for the unmarried and widowed women of his family. It has aesthetic value and historical significance.



Its aesthetic value is derived from the building's expression of the Gothic Revival Style in the late Victorian period whilst its historical importance to Caulfield is provided by its link with the Langdon family (compare ""Rosecraddock  ""Tarqua"" and ""Beemery"").



",356 Glen Eira Road ELSTERNWICK  Glen Eira City,"""Hengar"" at 356 Glen Eira Road  is a substantial eclectic Gothic Revival residence in polychrome brick understood to have been built in 1889-90 by H.T. H. Langdon for the unmarried .",Elsternwick,3185
117,-37.885542,145.011972,The former St. John's Presbyterian church,http://vhd.heritagecouncil.vic.gov.au/vhd-images/places/000/031/264.jpg,"The former St. John's Presbyterian church complex  now the Elsternwick - Caulfield South Uniting Church  is situated at nos. 563-567 Glen Huntly Road  Elsternwick and in Foster Street. The church was designed by architects H.W. and F.B. Tompkins and construction proceeded in 1915. The complex is aesthetically and socially significant and is understood also to be scientifically important.



It is aesthetically significant (Criterion E) as a prominent complex of early twentieth century religious buildings united in purpose and choice of materials and/or architectural forms. The church is especially noteworthy as an example of the Gothic Revival Style incorporating Arts and Crafts elements in moderation but demonstrating the architects' leanings towards this mode. The Greek cross form and sloping floor are representative of the Presbyterian Church's worship traditions and the Foster Street hall (west side) is aesthetically of interest for the manner in which its facade treatment corresponds with that of the church. The complex is socially significant (Criterion G) as a long standing place of worship in the community and for the way of life which it continues to demonstrate. Finally  the Fincham organ is understood to be of scientific (technical) importance (Criterion F) whilst the association of the place with the highly successful architectural practice of H.W. and F.B. Tompkins is unique in the Municipality. ",563-567 Glen Huntly Road ELSTERNWICK  Glen Eira City,The former St. John's Presbyterian church complex  now the Elsternwick/Caulfield South Uniting Church  is situated at nos. 563-567 Glen Huntly Road  Elsternwick and in Foster Street. ,Elsternwick,3185
